web_scraper_order,web_scraper_start_url,name,category_link,name_divi,divi_link,description_divi,divi_title,pakket_divi,categories_divi
"1765315183-437","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Leveroperatie","https://indiveo.nl/divis/leveroperatie/","Bij een gezwel op de lever wordt een deel van de lever verwijderd doormiddel van een leveroperatie.



In deze Divi vinden de patiënten meer informatie over het verwijderen van de verschillende leversegmenten. Maar ook hoe de patiënten zich voorbereiden op de operatie en informatie over de mogelijke complicaties.","Leveroperatie","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315185-438","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Haarnestcyste (Sinus pilonidalis)","https://indiveo.nl/divis/haarnestcyste-sinus-pilonidalis/","Een haarnestcyste is een holte onder de huid die een verbinding heeft door de huid heen naar buiten. In deze holte kunnen zich haren ophopen en kan een ontsteking ontstaan. Een haarnestcyste noemen we ook wel sinus pilonidalis.



Hier krijgen patiënten informatie over de haarnestcyste en de behandelingen.","Haarnestcyste (Sinus pilonidalis)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315187-439","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","EVAR-operatie bij aneurysma","https://indiveo.nl/divis/evar-operatie-bij-aneurysma/","Een aneurysma is een plaatselijke verwijding van een bloedvat. Als de verwijding te groot wordt, kan het bloedvat scheuren. Dat is levensgevaarlijk. Om dat te voorkomen, wordt er een prothese in het aneurysma geplaatst. Het plaatsen van de prothese kan via de slagader in de lies. Deze operatie noemen we de EVAR: dit staat voor Endo Vasculair Aorta Reconstructie.



Hier krijgen patiënten informatie over het aneurysma en de EVAR.","EVAR-operatie bij aneurysma","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315189-440","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Eerste afspraak bij het CON","https://indiveo.nl/divis/eerste-afspraak-bij-het-con/","Het Centrum Obesitas Noord-Nederland (CON) behandelt patiënten met obesitas. De eerste stap in de behandeling bij het CON is een afspraak waarin onderzocht wordt of patiënten in aanmerking komen voor het behandeltraject. Deze Divi legt aan patiënten uit wat ze van de eerste afspraak kunnen verwachten en hoe ze zich hierop moeten voorbereiden.","Eerste afspraak bij het CON","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315191-441","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Buikslagaderoperatie bij aneurysma","https://indiveo.nl/divis/buikslagaderoperatie-bij-aneurysma/","Een aneurysma is een plaatselijke verwijding van een bloedvat. Als de verwijding te groot wordt, kan het bloedvat scheuren. Dat is levensgevaarlijk. Om dat te voorkomen, wordt er een prothese in het aneurysma geplaatst.



Hier krijgen patiënten informatie over het aneurysma en de buikslagaderoperatie.","Buikslagaderoperatie bij aneurysma","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315193-442","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Behandelprogramma van het CON","https://indiveo.nl/divis/behandelprogramma-van-het-con/","Het Centrum Obesitas Noord-Nederland (CON) is gespecialiseerd in zorg en operaties bij patiënten met ernstig overgewicht.  Een behandeling bij het Centrum Obesitas Noord Nederland bestaat uit een operatie en een intensief begeleidingstraject. In deze Divi krijgen patiënten informatie over het hele behandelprogramma en de verschillende bariatrische operaties die de patiënten kunnen krijgen.","Behandelprogramma van het CON","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315195-443","https://indiveo.nl/specialismen-zorg","Chirurgie","https://indiveo.nl/themas/chirurgie/","Aambeien","https://indiveo.nl/divis/aambeien/","De Divi Aambeien legt uit wat aambeien zijn, welke klachten ze kunnen geven en hoe ze behandeld worden. Aambeien zijn opgezwollen bloedvaten in of rond de anus die jeuk, pijn of bloedverlies kunnen veroorzaken. De Divi geeft informatie over oorzaken, klachten en behandelingen. Dit wordt duidelijk uitgelegd met tekst, illustraties en animatie.","Aambeien","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Chirurgie"
"1765315199-444","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Vervangen van een ICD of Pacemaker","https://indiveo.nl/divis/vervangen-van-een-icd-of-pacemaker/","Na een aantal jaar is de batterij van de ICD of Pacemaker leeg. Als de batterij van de ICD of Pacemaker leeg is, moet het hele apparaatje vervangen worden. Patiënten moeten dan opnieuw geopereerd worden om een nieuw apparaatje te krijgen. In de animatie in deze Divi wordt uitgelegd hoe het vervangen van een ICD of Pacemaker verloopt. Daarnaast leest de patiënt meer over de voorbereiding en nazorg na het plaatsen.","Vervangen van een ICD of Pacemaker","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315201-445","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","TAVI (Transfemoraal)","https://indiveo.nl/divis/tavi-transfemoraal/","Wanneer de aortaklep niet meer goed kan openen of sluiten, kan deze vervangen worden met de TAVI-behandeling. TAVI staat voor Transcatheter Aortic Valve Implantation. Bij de TAVI-behandeling wordt via een katheter een nieuwe aortaklep geïmplanteerd. Bij de transfemorale TAVI-behandeling wordt de katheter via de lies ingebracht. 



In deze Divi krijgen patiënten in een animatie uitleg over de procedure. Daarnaast geeft de Divi informatie over de voorbereidingen, nazorg en leefregels na de operatie.","TAVI (Transfemoraal)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315203-446","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","TAVI (direct transaortaal)","https://indiveo.nl/divis/tavi-direct-transaortaal/","Wanneer de aortaklep niet meer goed kan openen of sluiten, kan deze vervangen worden met de TAVI-behandeling. TAVI staat voor Transcatheter Aortic Valve Implantation. Bij de TAVI-behandeling wordt via een katheter een nieuwe aortaklep geïmplanteerd. Bij de direct transaortale TAVI-behandeling wordt de katheter via de borstkas ingebracht. 



In deze Divi krijgen patiënten in een animatie uitleg over de procedure. Daarnaast geeft de Divi informatie over de voorbereidingen, nazorg en leefregels na de operatie.","TAVI (direct transaortaal)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315205-447","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Plaatsen van een subcutane inwendige defibrillator (S-ICD)","https://indiveo.nl/divis/plaatsen-van-een-subcutane-inwendige-defibrillator-s-icd/","Een S-ICD is net als een ICD een defibrillator dat ingrijpt bij gevaarlijke hartritmestoornissen. Bij deze hartritmestoornissen geeft de defibrillator een stroomstoot om het hartritme weer op orde te krijgen. Daarmee kan een hartstilstand voorkomen worden.



Het plaatsen van een S-ICD is een spannende operatie met gevolgen voor het dagelijkse leven. In deze Divi ziet u hoe een het plaatsen van een ICD verloopt. Daarnaast wordt er aandacht besteed aan de voor- en nazorg. Tot slot wordt er aandacht besteed aan de leefregels waar mensen met een S-ICD aan moeten voldoen. Naast deze Divi hebben wij ook een Divi over het plaatsen van de ICD of pacemaker.","Plaatsen van een subcutane inwendige defibrillator (S-ICD)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315208-448","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Plaatsen van een pacemaker","https://indiveo.nl/divis/plaatsen-van-een-pacemaker/","Plaatsen van een pacemaker","Plaatsen van een pacemaker","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315209-449","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Plaatsen van een Inwendige Defibrillator (ICD)","https://indiveo.nl/divis/plaatsen-van-een-inwendige-defibrillator-icd/","Een ICD is een apparaatje dat ingrijpt bij gevaarlijke hartritmestoornissen. Met een schok probeert de ICD het normale hartritme te herstellen. Daarmee kan een hartstilstand voorkomen worden.



Het plaatsen van een ICD is een spannende operatie met gevolgen voor het dagelijkse leven. In deze Divi ziet u hoe een het plaatsen van een ICD verloopt. Daarnaast wordt er aandacht besteed aan de voor- en nazorg. Tot slot wordt er aandacht besteed aan de leefregels waar mensen met een ICD aan moeten voldoen. Naast deze Divi hebben wij ook een Divi over het plaatsen van de S-ICD of Pacemaker.","Plaatsen van een Inwendige Defibrillator (ICD)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315211-450","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Omleidingsoperatie (CABG)","https://indiveo.nl/divis/omleidingsoperatie-cabg/","Een bypass- of omleidingsoperatie (CABG) is een behandeling bij vernauwingen in de kransslagaders van het hart. Met een (slag)ader uit het eigen lichaam van de patiënt maakt de arts een omleiding langs de vernauwing. Via de omleiding kan er vervolgens weer voldoende bloed naar de hartspier stromen. 



In de Divi omleidingsoperatie krijgen patiënten in een animatie te zien hoe de omleidingsoperatie gaat. Daarnaast krijgen patiënten in de Divi informatie over de voorbereiding, nazorg en risico's van de ingreep.","Omleidingsoperatie (CABG)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315213-451","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Nazorg na een hartinfarct","https://indiveo.nl/divis/nazorg-na-een-hartinfarct/","Bij een hartinfarct (of hartaanval) raakt een bloedvat van het hart plotseling afgesloten. Als er geen bloed meer door een kransslagader stroomt, is er sprake van een hartinfarct, ook wel een hartaanval genoemd. 



De patiënt krijgt in deze Divi informatie over de nazorg na een hartinfarct. In de Divi krijgen zij informatie over wat een hartinfarct is, wat de gevolgen zijn, wat de behandelmogelijkheden zijn en hoe het herstel eruit ziet.","Nazorg na een hartinfarct","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315215-452","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Holteronderzoek","https://indiveo.nl/divis/holteronderzoek/","Een holteronderzoek wordt gedaan bij klachten zoals hartkloppingen of duizeligheid. Met een holteronderzoek wordt met een apparaatje voor een langere periode het hartritme geregistreerd. Zo krijgt de cardioloog een goed beeld van uw hartritme. In deze Divi wordt aan de patiënt uitgelegd hoe een Holteronderzoek verloopt. De patiënt ziet hoe de recorder aangesloten wordt op het lichaam en weet daardoor goed hoe het holteronderzoek eruitziet. In de Divi wordt tot slot uitgelegd hoe de voorbereiding eruit ziet.","Holteronderzoek","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315217-453","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Het plaatsen van een hartritmemonitor","https://indiveo.nl/divis/het-plaatsen-van-een-hartritmemonitor/","Een hartritmemonitor is een klein apparaatje. Het wordt ook wel een looprecorder genoemd. De arts plaatst het apparaatje onder de huid bij de borst. Het meet het ritme van het hart. Het apparaatje slaat die metingen soms op. Een zorgverlener bekijkt de gegevens in het ziekenhuis. Hier ziet de patiënt hoe de hartritmemonitor wordt geplaatst. De patiënt wordt geïnformeerd door middel van tekst, illustraties en animatie.","Het plaatsen van een hartritmemonitor","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315219-454","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Hartrevalidatie","https://indiveo.nl/divis/hartrevalidatie/","Een hartaandoening verandert het leven van patiënten. Door de hartaandoening kunnen patiënten bijvoorbeeld sneller bang zijn of niet alles meer doen wat ze willen. Om meer vertrouwen te krijgen in het lichaam en om de conditie te verbeteren kunnen patiënten meedoen aan hartrevalidatie. Tijdens de hartrevalidatie leren zij meer over de aandoening en hoe ze er goed mee om kunnen gaan. 



Deze Divi geeft uitleg over het volledige traject wat patiënten tijdens de hartrevalidatie doorlopen. Daarnaast wordt er in de Divi aandacht besteed aan risicofactoren zoals roken, overgewicht en een te hoge bloeddruk. Tot slot wordt er uitleg gegeven over de periode na de hartrevalidatie.","Hartrevalidatie","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315221-455","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Hartklepoperatie","https://indiveo.nl/divis/hartklepoperatie/","Wanneer een hartklep niet meer goed kan openen of sluiten, kan deze vervangen worden tijdens een hartklepoperatie. De Divi 'hartklepoperatie' geeft uitleg over hoe de operatie verloopt en wat de bijbehorende voorbereiding en nazorg is. 



Met een animatie wordt aan patiënten de ingreep stap voor stap uitgelegd. Zo weten patiënten goed wat ze kunnen verwachten en wat er met hun hart gebeurt terwijl zij onder narcose zijn. Ook wordt er in de Divi aandacht besteed aan de leefregels na de ingreep.","Hartklepoperatie","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315223-456","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Hartkatheterisatie (CAG)","https://indiveo.nl/divis/hartkatheterisatie-cag/","Hartkatheterisatie (CAG)","Hartkatheterisatie (CAG)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
"1765315225-457","https://indiveo.nl/specialismen-zorg","Cardiologie","https://indiveo.nl/themas/cardiologie/","Hartfalen (Oorzaken)","https://indiveo.nl/divis/hartfalen-oorzaken/","Bij hartfalen pompt het hart het bloed minder goed door het lichaam. In deze Divi leggen we uit welke oorzaken hartfalen kunnen hebben. De patiënt wordt stap voor stap meegenomen via animatie, illustratie en tekst.","Hartfalen (Oorzaken)","Deze Divi bevat:
Animatie met voice-over en ondertiteling
B1 instructiekaarten
Begrijpelijke beelden","Cardiologie"
